TimeUs,SeqID,PosX,PosY,PosZ,Valid
134666712,6514,1.249634,0.821598,2.035255,1
134686878,6515,1.254868,0.813639,2.034644,1
134708212,6516,1.259756,0.805377,2.034916,1
134729548,6517,1.261045,0.799714,2.032571,1
134750277,6518,1.267115,0.791670,2.032990,1
134771635,6519,1.270368,0.782387,2.030310,1
134792845,6520,1.278244,0.775620,2.034652,1
134813823,6521,1.280610,0.771461,2.034234,1
134831809,6522,1.283089,0.761742,2.031556,1
134853686,6523,1.289174,0.753358,2.032420,1
134874776,6524,1.292883,0.744039,2.029150,1
134894398,6525,1.295984,0.734408,2.027762,1
134914266,6526,1.304705,0.728016,2.032656,1
134934109,6527,1.310900,0.720737,2.035233,1
134955967,6528,1.313852,0.710003,2.032433,1
134975880,6529,1.316716,0.700399,2.028788,1
134998186,6530,1.321477,0.691948,2.029462,1
135018911,6531,1.326761,0.688696,2.033536,1
135041059,6532,1.329597,0.684608,2.034052,1
135064399,6533,1.329864,0.679855,2.031151,1
135080747,6534,1.330207,0.674099,2.027901,1
135100913,6535,1.337276,0.666179,2.032510,1
135122626,6536,1.341492,0.657211,2.030622,1
135143607,6537,1.346931,0.649665,2.032686,1
135162831,6538,1.350763,0.639590,2.031666,1
135182930,6539,1.355467,0.630738,2.032099,1
135204983,6540,1.357837,0.625722,2.031060,1
135226347,6541,1.361737,0.616611,2.030647,1
135247017,6542,1.368254,0.609315,2.033973,1
135266596,6543,1.371241,0.600769,2.031716,1
135287791,6544,1.374234,0.589977,2.030430,1
135310461,6545,1.377195,0.585967,2.031634,1
135328845,6546,1.380598,0.576152,2.030129,1
135351051,6547,1.384291,0.572592,2.032518,1
135371140,6548,1.383038,0.562359,2.026150,1
135390129,6549,1.389364,0.554090,2.028990,1
135410300,6550,1.393057,0.544086,2.028466,1
135430035,6551,1.397845,0.535214,2.029958,1
135452718,6552,1.404133,0.527117,2.033369,1
135473115,6553,1.405243,0.515933,2.029690,1
135494393,6554,1.410553,0.508712,2.033020,1
135513728,6555,1.410818,0.502833,2.030802,1
135534149,6556,1.416628,0.494695,2.032776,1
135557953,6557,1.418964,0.485176,2.032148,1
135578035,6558,1.421672,0.480770,2.033338,1
135597349,6559,1.425429,0.471911,2.033862,1
135620756,6560,1.425417,0.460804,2.027642,1
135640537,6561,1.430061,0.452793,2.031027,1
135660146,6562,1.434641,0.443203,2.032008,1
135679449,6563,1.435017,0.433291,2.027667,1
135699112,6564,1.438980,0.423879,2.029565,1
135721953,6565,1.440696,0.419847,2.030570,1
135742152,6566,1.442153,0.410061,2.027468,1
135762139,6567,1.445590,0.401448,2.029313,1
135783111,6568,1.448786,0.392248,2.030150,1
135804194,6569,1.450502,0.382805,2.028708,1
135825993,6570,1.455124,0.373986,2.031960,1
135847482,6571,1.457700,0.365182,2.033390,1
135865388,6572,1.459546,0.355220,2.031248,1
135888148,6573,1.461373,0.345913,2.030898,1
135908941,6574,1.462378,0.341255,2.031486,1
135927827,6575,1.467732,0.327177,2.033107,1
135949442,6576,1.465211,0.321989,2.028364,1
135969519,6577,1.472027,0.313143,2.035016,1
135990751,6578,1.468663,0.298062,2.025130,1
136011729,6579,1.474223,0.294190,2.032226,1
136031484,6580,1.477996,0.285928,2.034802,1
136052940,6581,1.477919,0.280103,2.033414,1
136074139,6582,1.479352,0.269615,2.032256,1
136093991,6583,1.477400,0.260817,2.027728,1
136112877,6584,1.485400,0.251909,2.036065,1
136135456,6585,1.482736,0.240991,2.028450,1
136156608,6586,1.482877,0.236201,2.027830,1
136177004,6587,1.492825,0.227921,2.038820,1
136196824,6588,1.491228,0.217961,2.034225,1
136217222,6589,1.488975,0.207903,2.029636,1
136238926,6590,1.493970,0.199909,2.033267,1
136260379,6591,1.492817,0.194641,2.031560,1
136280448,6592,1.494598,0.183668,2.031496,1
136299801,6593,1.498514,0.173363,2.034556,1
136320875,6594,1.499599,0.165967,2.035290,1
136341256,6595,1.499695,0.154429,2.033474,1
136360785,6596,1.499470,0.144409,2.030637,1
136381207,6597,1.504503,0.135681,2.037106,1
136402674,6598,1.504319,0.130166,2.036079,1
136423169,6599,1.499283,0.115732,2.026785,1
136443387,6600,1.509101,0.106326,2.037524,1
136464718,6601,1.511932,0.101499,2.041163,1
136485010,6602,1.504970,0.091337,2.031286,1
136507306,6603,1.502535,0.081048,2.026956,1
136527511,6604,1.508061,0.076129,2.034766,1
136548956,6605,1.506658,0.066767,2.030572,1
136568507,6606,1.507277,0.056589,2.030969,1
136589369,6607,1.506332,0.051980,2.029698,1
136610825,6608,1.512232,0.041910,2.037062,1
136631432,6609,1.507642,0.032258,2.030567,1
136651330,6610,1.509598,0.022072,2.032640,1
136671802,6611,1.508682,0.012466,2.030291,1
136693108,6612,1.510634,0.002735,2.033209,1
136712750,6613,1.509154,-0.007634,2.031657,1
136731388,6614,1.510552,-0.016605,2.032115,1
136753971,6615,1.507560,-0.022033,2.028325,1
136774709,6616,1.512089,-0.032356,2.034355,1
136795708,6617,1.506919,-0.042224,2.027791,1
136816572,6618,1.506829,-0.051557,2.027383,1
136836013,6619,1.512182,-0.061596,2.035594,1
136859116,6620,1.508469,-0.066933,2.030517,1
136878067,6621,1.515466,-0.077362,2.039466,1
136896550,6622,1.510283,-0.086250,2.033805,1
136917379,6623,1.508137,-0.101391,2.031515,1
136939764,6624,1.512315,-0.106185,2.038268,1
136959862,6625,1.505792,-0.121144,2.029388,1
136980619,6626,1.505829,-0.125861,2.029933,1
137001772,6627,1.508430,-0.135627,2.035588,1
137023956,6628,1.503310,-0.144791,2.029034,1
137043236,6629,1.501338,-0.155608,2.028172,1
137064566,6630,1.505621,-0.160080,2.034676,1
137084497,6631,1.504840,-0.169727,2.034101,1
137104473,6632,1.497508,-0.178979,2.024694,1
137125281,6633,1.499760,-0.189267,2.030132,1
137145758,6634,1.500722,-0.194502,2.032526,1
137165547,6635,1.496561,-0.203592,2.027839,1
137187928,6636,1.495208,-0.212897,2.027862,1
137209411,6637,1.496800,-0.224330,2.032017,1
137228412,6638,1.493599,-0.234082,2.029193,1
137249075,6639,1.494325,-0.243207,2.031909,1
137270621,6640,1.492791,-0.248226,2.031183,1
137289726,6641,1.491857,-0.258847,2.031134,1
137311010,6642,1.489022,-0.267808,2.030131,1
137332062,6643,1.487185,-0.272396,2.028396,1
137349960,6644,1.485519,-0.287226,2.028860,1
137371725,6645,1.486651,-0.292388,2.031997,1
137392984,6646,1.481225,-0.306498,2.029099,1
137413195,6647,1.481573,-0.312295,2.030887,1
137432808,6648,1.478884,-0.321202,2.029382,1
137454258,6649,1.476073,-0.330848,2.028540,1
137474532,6650,1.473690,-0.345199,2.029391,1
137496804,6651,1.472037,-0.349721,2.027746,1
137515956,6652,1.469222,-0.359689,2.027595,1
137538091,6653,1.469458,-0.370232,2.031349,1
137558910,6654,1.466545,-0.378324,2.029522,1
137579322,6655,1.465994,-0.384089,2.031197,1
137598930,6656,1.463777,-0.392925,2.030408,1
137620024,6657,1.461079,-0.402133,2.030590,1
137640608,6658,1.454497,-0.410635,2.024610,1
137660776,6659,1.454197,-0.420589,2.027833,1
137680397,6660,1.455098,-0.425359,2.031206,1
137700992,6661,1.450066,-0.434506,2.027342,1
137722595,6662,1.445140,-0.443029,2.024203,1
137744117,6663,1.447321,-0.453949,2.031201,1
137763319,6664,1.444111,-0.463306,2.030690,1
137784306,6665,1.440144,-0.472359,2.028390,1
137805766,6666,1.435903,-0.481146,2.026937,1
137827315,6667,1.436783,-0.486189,2.030243,1
137847966,6668,1.434387,-0.496114,2.030780,1
137879139,6669,1.432207,-0.500292,2.029452,1
137895894,6670,1.428733,-0.509210,2.029150,1
137916082,6671,1.425550,-0.518528,2.029464,1
137937747,6672,1.423072,-0.528118,2.029734,1
137957617,6673,1.417106,-0.536158,2.026490,1
137978323,6674,1.414669,-0.545496,2.027210,1
137997319,6675,1.411381,-0.554154,2.027199,1
138020102,6676,1.412385,-0.560349,2.032563,1
138040539,6677,1.407898,-0.567685,2.029959,1
138061851,6678,1.405321,-0.572179,2.028869,1
138082039,6679,1.401297,-0.581261,2.028894,1
138101143,6680,1.395918,-0.589051,2.025014,1
138122703,6681,1.391610,-0.597581,2.026125,1
138142984,6682,1.390101,-0.608598,2.029150,1
138164203,6683,1.383047,-0.615679,2.024938,1
138184307,6684,1.382612,-0.625494,2.030333,1
138205305,6685,1.381925,-0.630642,2.031920,1
138226636,6686,1.373413,-0.637233,2.024251,1
138246402,6687,1.373670,-0.647875,2.031992,1
138266723,6688,1.367491,-0.655433,2.028141,1
138288731,6689,1.362539,-0.664118,2.027264,1
138310419,6690,1.360877,-0.668960,2.027946,1
138329068,6691,1.358426,-0.678751,2.030968,1
138348273,6692,1.349797,-0.684768,2.024364,1
138370578,6693,1.350137,-0.695425,2.030947,1
138390324,6694,1.343544,-0.703129,2.027071,1
138411783,6695,1.337473,-0.710808,2.025276,1
138431042,6696,1.337640,-0.721495,2.032559,1
138450599,6697,1.332809,-0.730167,2.030548,1
138471530,6698,1.329339,-0.739131,2.032524,1
138492955,6699,1.324632,-0.747754,2.032182,1
138512829,6700,1.315126,-0.753380,2.024585,1
138533881,6701,1.315833,-0.759471,2.030029,1
138556075,6702,1.308111,-0.766166,2.025285,1
138577352,6703,1.304265,-0.775375,2.026484,1
138595635,6704,1.300709,-0.783161,2.027715,1
138615744,6705,1.295286,-0.791863,2.027117,1
138636701,6706,1.291943,-0.796315,2.026640,1
138659946,6707,1.286797,-0.803148,2.025348,1
138678382,6708,1.282120,-0.811945,2.026549,1
138699546,6709,1.279093,-0.821511,2.029342,1
138720703,6710,1.276707,-0.825937,2.029579,1
138741267,6711,1.269897,-0.833004,2.026805,1
138762039,6712,1.264257,-0.841336,2.026739,1
138782390,6713,1.259849,-0.849766,2.028055,1
138802797,6714,1.253288,-0.856986,2.024743,1
138825471,6715,1.250299,-0.860691,2.025398,1
138846177,6716,1.244365,-0.868534,2.024310,1
138864457,6717,1.239473,-0.876744,2.025133,1
138885785,6718,1.235495,-0.885575,2.027566,1
138906900,6719,1.227548,-0.891712,2.023458,1
138927155,6720,1.222253,-0.900176,2.024153,1
138946975,6721,1.218695,-0.909169,2.027529,1
138966605,6722,1.209865,-0.915737,2.023746,1
138988686,6723,1.206106,-0.924741,2.027170,1
139009137,6724,1.200856,-0.932497,2.027385,1
139030080,6725,1.196402,-0.935751,2.025296,1
139050709,6726,1.192156,-0.945233,2.028472,1
139072210,6727,1.186532,-0.952640,2.028701,1
139092593,6728,1.180560,-0.954326,2.023428,1
139112574,6729,1.175435,-0.962641,2.024795,1
139134503,6730,1.170879,-0.971567,2.028421,1
139154681,6731,1.161311,-0.976412,2.022136,1
139175680,6732,1.155886,-0.983904,2.022716,1
139195284,6733,1.150020,-0.991070,2.023800,1
139216514,6734,1.142614,-0.999243,2.023606,1
139235988,6735,1.136813,-1.006359,2.022982,1
139257454,6736,1.130254,-1.012707,2.022282,1
139279307,6737,1.126010,-1.016234,2.020303,1
139299012,6738,1.120675,-1.024721,2.024546,1
139321087,6739,1.117454,-1.028010,2.023054,1
139342394,6740,1.111621,-1.035328,2.023829,1
139362276,6741,1.104483,-1.041640,2.022588,1
139381608,6742,1.098924,-1.049901,2.025286,1
139402647,6743,1.089450,-1.053860,2.020119,1
139422578,6744,1.082735,-1.061312,2.020336,1
139442502,6745,1.076861,-1.069472,2.021497,1
139461919,6746,1.068391,-1.074715,2.019870,1
139483428,6747,1.061056,-1.081079,2.017171,1
139504857,6748,1.056866,-1.091182,2.024190,1
139526666,6749,1.052631,-1.093865,2.021729,1
139546851,6750,1.046614,-1.100297,2.022648,1
139565852,6751,1.039025,-1.107204,2.022741,1
139585448,6752,1.031902,-1.113625,2.022077,1
139609681,6753,1.023283,-1.117834,2.018572,1
139628772,6754,1.017938,-1.128191,2.024984,1
139648206,6755,1.010374,-1.133331,2.020981,1
139670151,6756,1.002383,-1.137730,2.020005,1
139689724,6757,0.997319,-1.140570,2.017671,1
139710600,6758,0.986971,-1.151147,2.018807,1
139731417,6759,0.984464,-1.155263,2.021205,1
139751894,6760,0.977727,-1.162394,2.022627,1
139772867,6761,0.968317,-1.166981,2.019587,1
139793987,6762,0.959696,-1.171075,2.015770,1
139813317,6763,0.953877,-1.178872,2.019971,1
139834553,6764,0.949043,-1.181378,2.018604,1
139855698,6765,0.941870,-1.187734,2.018952,1
139876130,6766,0.934500,-1.193666,2.019719,1
139896515,6767,0.926573,-1.199082,2.018947,1
139917138,6768,0.917925,-1.203826,2.017419,1
139936735,6769,0.911779,-1.211904,2.020594,1
139956697,6770,0.902524,-1.215463,2.016862,1
139977891,6771,0.893942,-1.219822,2.014242,1
139997063,6772,0.888085,-1.227060,2.019054,1
140018435,6773,0.883246,-1.229257,2.017157,1
140040966,6774,0.876588,-1.236419,2.020359,1
140062858,6775,0.865784,-1.238512,2.015296,1
140081791,6776,0.864167,-1.243696,2.019894,1
140101362,6777,0.857143,-1.250092,2.022629,1
140123949,6778,0.847750,-1.254054,2.019886,1
140144021,6779,0.837497,-1.257097,2.016782,1
140163638,6780,0.832009,-1.266469,2.023138,1
140182871,6781,0.823491,-1.270577,2.021698,1
140205100,6782,0.817628,-1.270215,2.017472,1
140226179,6783,0.808822,-1.275630,2.017520,1
140245694,6784,0.802529,-1.282009,2.020902,1
140265289,6785,0.792541,-1.284627,2.017986,1
140287955,6786,0.784316,-1.291532,2.020703,1
140309137,6787,0.780245,-1.293326,2.018668,1
140329481,6788,0.772149,-1.298759,2.021311,1
140348231,6789,0.764156,-1.304305,2.021607,1
140369793,6790,0.753563,-1.305864,2.017757,1
140391124,6791,0.745868,-1.309785,2.017643,1
140413286,6792,0.738702,-1.317467,2.021604,1
140432137,6793,0.729893,-1.321840,2.021488,1
140452265,6794,0.719585,-1.322863,2.015773,1
140472959,6795,0.711437,-1.328476,2.018544,1
140494790,6796,0.702464,-1.332266,2.017124,1
140515444,6797,0.698093,-1.334398,2.017477,1
140535515,6798,0.691203,-1.340731,2.021456,1
140558106,6799,0.682115,-1.344893,2.021728,1
140577514,6800,0.669533,-1.341414,2.009757,1
140597786,6801,0.664170,-1.352939,2.022237,1
140618555,6802,0.655290,-1.357492,2.021828,1
140638757,6803,0.649586,-1.355509,2.017380,1
140660799,6804,0.640691,-1.360288,2.019027,1
140680815,6805,0.631742,-1.363794,2.019125,1
140698782,6806,0.622398,-1.368485,2.019932,1
140722412,6807,0.618642,-1.371899,2.021766,1
140742696,6808,0.609867,-1.373933,2.020956,1
140762555,6809,0.599330,-1.375231,2.016808,1
140782587,6810,0.590797,-1.379406,2.017790,1
140804752,6811,0.587533,-1.384840,2.024013,1
140824875,6812,0.579281,-1.389521,2.025787,1
140844272,6813,0.567909,-1.389568,2.020892,1
140864263,6814,0.558623,-1.391318,2.018153,1
140885343,6815,0.550125,-1.395750,2.019545,1
140906047,6816,0.541805,-1.401657,2.024031,1
140927275,6817,0.531941,-1.403967,2.023070,1
140946100,6818,0.523374,-1.406827,2.023330,1
140967043,6819,0.517968,-1.408089,2.022772,1
140988973,6820,0.504159,-1.413152,2.022393,1
141009901,6821,0.499752,-1.415395,2.023616,1
141031374,6822,0.488911,-1.415236,2.018994,1
141052079,6823,0.479530,-1.418447,2.018543,1
141073073,6824,0.470599,-1.421971,2.019894,1
141092298,6825,0.461624,-1.425704,2.021782,1
141112139,6826,0.451934,-1.428268,2.021689,1
141132474,6827,0.442053,-1.427867,2.016889,1
141151692,6828,0.437123,-1.431414,2.020130,1
141174681,6829,0.427572,-1.432720,2.018555,1
141195053,6830,0.418562,-1.436833,2.020387,1
141214580,6831,0.409287,-1.439605,2.020862,1
141236698,6832,0.403776,-1.440656,2.020798,1
141256579,6833,0.393673,-1.439698,2.016791,1
141277212,6834,0.384910,-1.444371,2.018680,1
141297841,6835,0.379885,-1.444724,2.017450,1
141319468,6836,0.369569,-1.446726,2.018345,1
141339261,6837,0.360415,-1.450857,2.020740,1
141360867,6838,0.351259,-1.451641,2.018777,1
141379750,6839,0.340712,-1.452979,2.017364,1
141399461,6840,0.330320,-1.453559,2.014834,1
141420446,6841,0.321409,-1.457984,2.019236,1
141440755,6842,0.314882,-1.453122,2.010434,1
141462032,6843,0.301523,-1.459399,2.015244,1
141480570,6844,0.293677,-1.465836,2.022499,1
141503594,6845,0.283528,-1.468575,2.022812,1
141524505,6846,0.278570,-1.469254,2.022870,1
141545989,6847,0.268257,-1.466807,2.016534,1
141565140,6848,0.262320,-1.462693,2.010964,1
141585981,6849,0.253551,-1.471974,2.020095,1
141605231,6850,0.242992,-1.468676,2.014625,1
141626492,6851,0.232141,-1.469171,2.013053,1
141645429,6852,0.222821,-1.472952,2.015376,1
141666716,6853,0.219078,-1.477579,2.020590,1
141686730,6854,0.209722,-1.479622,2.023299,1
141708836,6855,0.199606,-1.479169,2.021856,1
141729972,6856,0.187546,-1.476213,2.015781,1
141748071,6857,0.178809,-1.478947,2.017869,1
141770463,6858,0.169128,-1.481539,2.020728,1
141791297,6859,0.163174,-1.479079,2.015889,1
141813029,6860,0.153146,-1.479719,2.014830,1
141832882,6861,0.143305,-1.479586,2.014903,1
141850764,6862,0.134101,-1.484148,2.020200,1
141874960,6863,0.124117,-1.482060,2.016688,1
141893492,6864,0.112759,-1.480456,2.012462,1
141914039,6865,0.108396,-1.481853,2.013477,1
141934572,6866,0.099290,-1.485638,2.019152,1
141955589,6867,0.089043,-1.484011,2.016439,1
141976308,6868,0.078678,-1.482372,2.013237,1
141997957,6869,0.070074,-1.485569,2.016563,1
142016651,6870,0.059721,-1.486390,2.017675,1
142036694,6871,0.049508,-1.483684,2.015232,1
142059794,6872,0.045001,-1.486028,2.018712,1
142080188,6873,0.034876,-1.487619,2.019437,1
142098619,6874,0.024788,-1.482620,2.014236,1
142120464,6875,0.015664,-1.486094,2.019192,1
142142299,6876,0.010433,-1.486261,2.018707,1
142162063,6877,-0.005027,-1.481686,2.013740,1
142182257,6878,-0.009658,-1.481845,2.013769,1
142203296,6879,-0.019701,-1.488118,2.023599,1
142224536,6880,-0.028895,-1.484129,2.019407,1
142244736,6881,-0.039111,-1.479482,2.013579,1
142265792,6882,-0.049079,-1.485438,2.022546,1
142285552,6883,-0.058956,-1.481725,2.018855,1
142306948,6884,-0.068474,-1.474751,2.010343,1
142328074,6885,-0.074188,-1.478944,2.016979,1
142347673,6886,-0.083600,-1.481060,2.022151,1
142368714,6887,-0.093493,-1.477121,2.017516,1
142389005,6888,-0.102821,-1.476514,2.017965,1
142409830,6889,-0.113145,-1.478383,2.022255,1
142429075,6890,-0.121948,-1.472865,2.016484,1
142449695,6891,-0.131780,-1.471788,2.016649,1
142471028,6892,-0.142324,-1.471331,2.018967,1
142491013,6893,-0.151371,-1.470633,2.019219,1
142512758,6894,-0.160998,-1.469568,2.020312,1
142532008,6895,-0.171373,-1.465161,2.016690,1
142554324,6896,-0.176433,-1.464870,2.017048,1
142575598,6897,-0.186433,-1.466506,2.022212,1
142595618,6898,-0.195989,-1.463684,2.019888,1
142615863,6899,-0.204002,-1.460539,2.017862,1
142635343,6900,-0.209822,-1.461364,2.021110,1
142657983,6901,-0.220118,-1.459701,2.020705,1
142679126,6902,-0.229028,-1.457948,2.021317,1
142699015,6903,-0.239491,-1.454132,2.018705,1
142719187,6904,-0.250079,-1.456486,2.025372,1
142740401,6905,-0.258700,-1.452676,2.022467,1
142760750,6906,-0.268879,-1.451399,2.023388,1
142783604,6907,-0.278951,-1.450246,2.024485,1
142801947,6908,-0.283753,-1.449998,2.025579,1
142824388,6909,-0.292955,-1.444772,2.022088,1
142845691,6910,-0.301088,-1.437431,2.015051,1
142864448,6911,-0.310892,-1.436225,2.016356,1
142885699,6912,-0.321815,-1.436965,2.020998,1
142906328,6913,-0.331899,-1.435141,2.022690,1
142926696,6914,-0.341612,-1.432966,2.022916,1
142947152,6915,-0.351394,-1.431308,2.024543,1
142966946,6916,-0.360944,-1.428272,2.024334,1
142988412,6917,-0.370848,-1.423302,2.021262,1
143009134,6918,-0.380281,-1.421072,2.021598,1
143029095,6919,-0.390397,-1.421845,2.027111,1
143050018,6920,-0.399325,-1.419469,2.027450,1
143070832,6921,-0.403844,-1.416009,2.024616,1
143092212,6922,-0.413819,-1.413367,2.024503,1
143111992,6923,-0.423869,-1.412544,2.027770,1
143132890,6924,-0.432055,-1.406836,2.023683,1
143153287,6925,-0.442337,-1.405494,2.025970,1
143174559,6926,-0.450914,-1.401421,2.023967,1
143194950,6927,-0.455897,-1.400301,2.024118,1
143215114,6928,-0.464710,-1.396340,2.023379,1
143235116,6929,-0.475224,-1.396185,2.028064,1
143256259,6930,-0.483774,-1.390609,2.024408,1
143278668,6931,-0.492550,-1.387435,2.025096,1
143297878,6932,-0.502960,-1.386486,2.028776,1
143318396,6933,-0.506050,-1.380345,2.022153,1
143341521,6934,-0.516433,-1.380727,2.028636,1
143362995,6935,-0.520258,-1.376619,2.025216,1
143382653,6936,-0.530291,-1.374547,2.027097,1
143402848,6937,-0.533231,-1.370157,2.024584,1
143423142,6938,-0.548621,-1.367976,2.029491,1
143442961,6939,-0.556947,-1.361986,2.027556,1
143464319,6940,-0.565381,-1.357251,2.025864,1
143483386,6941,-0.571308,-1.357378,2.029046,1
143506124,6942,-0.579050,-1.350573,2.024813,1
143526804,6943,-0.588020,-1.345378,2.023999,1
143556602,6944,-0.592550,-1.343284,2.023414,1
143567480,6945,-0.603419,-1.344025,2.031564,1
143589144,6946,-0.610464,-1.336714,2.026545,1
143609045,6947,-0.621568,-1.334523,2.030929,1
143630267,6948,-0.628604,-1.326680,2.025479,1
143649081,6949,-0.638177,-1.322913,2.027348,1
143668805,6950,-0.648150,-1.321969,2.033006,1
143691091,6951,-0.651754,-1.317175,2.028989,1
143712383,6952,-0.659237,-1.311152,2.026470,1
143732007,6953,-0.669805,-1.309135,2.031596,1
143751064,6954,-0.678559,-1.304965,2.032990,1
143771395,6955,-0.686381,-1.297673,2.029548,1
143793308,6956,-0.694031,-1.291765,2.027143,1
143812980,6957,-0.699452,-1.292083,2.031040,1
143834953,6958,-0.708240,-1.287710,2.031242,1
143856461,6959,-0.717713,-1.283961,2.033806,1
143876981,6960,-0.724441,-1.275231,2.028041,1
143896703,6961,-0.728850,-1.273712,2.029601,1
143915382,6962,-0.740904,-1.264926,2.027667,1
143936011,6963,-0.750432,-1.262568,2.032271,1
143957741,6964,-0.754510,-1.259921,2.032065,1
143978068,6965,-0.767584,-1.253112,2.032923,1
144000434,6966,-0.771454,-1.250441,2.033379,1
144020092,6967,-0.780075,-1.244542,2.032796,1
144042382,6968,-0.788154,-1.239496,2.032884,1
144062357,6969,-0.792526,-1.236873,2.033716,1
144083348,6970,-0.799577,-1.229486,2.029856,1
144104253,6971,-0.808077,-1.225345,2.031574,1
144123563,6972,-0.816920,-1.220812,2.033383,1
144143138,6973,-0.823302,-1.213546,2.029176,1
144163881,6974,-0.831803,-1.208151,2.029902,1
144184772,6975,-0.835630,-1.204306,2.028079,1
144206701,6976,-0.844631,-1.200952,2.031294,1
144225675,6977,-0.853441,-1.196396,2.033015,1
144246030,6978,-0.858703,-1.186779,2.025883,1
144265074,6979,-0.867468,-1.182437,2.028774,1
144286004,6980,-0.872680,-1.181482,2.032494,1
144307741,6981,-0.880205,-1.175076,2.030964,1
144330107,6982,-0.887393,-1.168348,2.029422,1
144349988,6983,-0.894270,-1.162247,2.028426,1
144370181,6984,-0.902861,-1.155861,2.028475,1
144390800,6985,-0.911209,-1.150793,2.029974,1
144411287,6986,-0.918881,-1.146300,2.030766,1
144431374,6987,-0.925135,-1.138446,2.027383,1
144450885,6988,-0.933101,-1.132102,2.029283,1
144472739,6989,-0.942096,-1.127496,2.032288,1
144492350,6990,-0.948815,-1.120048,2.029520,1
144514996,6991,-0.950441,-1.114578,2.025047,1
144534070,6992,-0.961461,-1.112653,2.032764,1
144556437,6993,-0.967695,-1.104253,2.029785,1
144575905,6994,-0.973176,-1.095904,2.026532,1
144597414,6995,-0.982844,-1.092347,2.031392,1
144615514,6996,-0.988681,-1.083659,2.028122,1
144637488,6997,-0.992462,-1.081320,2.029311,1
144658374,6998,-0.999319,-1.075154,2.028732,1
144681163,6999,-1.007235,-1.068224,2.029914,1
144699729,7000,-1.013507,-1.060781,2.027903,1
144720182,7001,-1.019718,-1.054255,2.027113,1
144741004,7002,-1.027781,-1.048318,2.029171,1
144760602,7003,-1.034839,-1.040590,2.027783,1
144780954,7004,-1.040797,-1.033047,2.026289,1
144802993,7005,-1.043757,-1.029926,2.026440,1
144824587,7006,-1.051022,-1.022152,2.025182,1
144844043,7007,-1.057310,-1.015758,2.025927,1
144864688,7008,-1.064396,-1.009749,2.026729,1
144884017,7009,-1.075037,-1.005680,2.034028,1
144906682,7010,-1.075714,-0.999137,2.028480,1
144926103,7011,-1.080992,-0.991940,2.026732,1
144946131,7012,-1.089847,-0.986098,2.030687,1
144966777,7013,-1.095530,-0.977622,2.028162,1
144987742,7014,-1.098322,-0.968002,2.021568,1
145008930,7015,-1.111467,-0.966092,2.035008,1
145030556,7016,-1.114125,-0.955169,2.025971,1
145051885,7017,-1.118008,-0.952185,2.027945,1
145072057,7018,-1.124607,-0.945127,2.027937,1
145092402,7019,-1.129994,-0.937181,2.027636,1
145111727,7020,-1.134853,-0.929046,2.026354,1
145132534,7021,-1.142835,-0.921402,2.027733,1
145153274,7022,-1.147858,-0.914138,2.025623,1
145174644,7023,-1.151726,-0.910782,2.027195,1
145194948,7024,-1.157281,-0.902304,2.026111,1
145214548,7025,-1.164435,-0.895633,2.027827,1
145234946,7026,-1.170103,-0.887876,2.026902,1
145256335,7027,-1.176713,-0.880397,2.028293,1
145278222,7028,-1.179793,-0.871152,2.023821,1
145297442,7029,-1.183802,-0.867758,2.025906,1
145319533,7030,-1.190412,-0.860103,2.027135,1
145339035,7031,-1.196118,-0.852373,2.026759,1
145359381,7032,-1.200105,-0.843363,2.024856,1
145379411,7033,-1.207970,-0.836266,2.027812,1
145399922,7034,-1.212497,-0.827974,2.026822,1
145420760,7035,-1.217903,-0.819871,2.026136,1
145440186,7036,-1.222719,-0.811460,2.025042,1
145460836,7037,-1.229282,-0.803796,2.026226,1
145481857,7038,-1.234541,-0.795500,2.026205,1
145503617,7039,-1.238600,-0.786331,2.024420,1
145523877,7040,-1.241934,-0.782538,2.025168,1
145544920,7041,-1.244693,-0.774129,2.022326,1
145564972,7042,-1.252928,-0.767292,2.027297,1
145584569,7043,-1.256650,-0.758657,2.024801,1
145604238,7044,-1.263656,-0.751549,2.028820,1
145626626,7045,-1.266924,-0.741904,2.025767,1
145646175,7046,-1.269079,-0.731892,2.021101,1
145665522,7047,-1.276033,-0.723891,2.022927,1
145687238,7048,-1.281222,-0.716476,2.024791,1
145709279,7049,-1.281675,-0.711503,2.022239,1
145730070,7050,-1.285721,-0.701651,2.021112,1
145750301,7051,-1.290129,-0.693150,2.019751,1
145770039,7052,-1.294336,-0.685469,2.020690,1
145791630,7053,-1.298182,-0.676031,2.019946,1
145812244,7054,-1.303384,-0.667853,2.020681,1
145831079,7055,-1.306200,-0.658208,2.018083,1
145851890,7056,-1.315385,-0.651341,2.025898,1
145871807,7057,-1.318556,-0.641990,2.022171,1
145892886,7058,-1.321983,-0.633907,2.022756,1
145913578,7059,-1.324821,-0.624299,2.019940,1
145932089,7060,-1.331370,-0.615945,2.023657,1
145953031,7061,-1.335349,-0.606763,2.024219,1
145974550,7062,-1.338844,-0.597271,2.022672,1
145995980,7063,-1.339234,-0.587061,2.017280,1
146017024,7064,-1.344021,-0.584624,2.021519,1
146035719,7065,-1.350412,-0.576850,2.026120,1
146058778,7066,-1.351524,-0.566340,2.020634,1
146078293,7067,-1.349634,-0.560292,2.015727,1
146097621,7068,-1.356685,-0.553048,2.020528,1
